0	hey I couldnt find ur blog from Fri  wamp wamp
1	UFC '09 IS THE SHIT!
1	http://twitpic.com/6amyj - lucky man  Ian is such a nice guy i remember the time when i asked him if i can take a picture wit ...
1	- simple roob - just enjoy you day
1	i did it!!!   oh gawd i miss ur face
1	I would love to have your day off  I'm exhausted!!
0	holy shit i thought that was the 1 but the entries looked so irrelevant i thought it was the wrong tag  ...what have they done
0	its too early for the  face!
0	its too early for the "he he's and haha's." Don't wake up and have that hair Cut Off!  I'm not well this morning.
1	I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business 
1	hauhauhauha
1	I'd like to think that I just improved lunch for many children and vegetarians.  I'm less edgy this way.
0	Psh first off dad makes em better second off i dont have any pancake mix  thirdly im not actually a pancake fan
1	yeah let's hope I don't have leukemia or won't get THAT. that would suck. haha.
1	thanks for the mention  & yes, South Africa is beautiful 
0	I did text back
0	I wish I did pass.
1	glad to have another great follower like you
1	I think u're dope!
0	that doesnt sound like a good situation
1	but if someone told you there was sun, sea and surf there wouldn't you be a little intrigued? I would 
1	they thanks for the follow Friday shout out! Congrads on your new roommates to come
1	http://twitpic.com/65x5o - I can't see you! but It's a cute pic!
1	well just your luck I need a fixer upper
0	I wish more of my friends had twitter
0	i was afraid of that, but unfortunately there are less of you relative to facebook. Sorry! 
0	Hahaha awww I keep losing and gaining followers.  My fans dont love me hahaha
0	I can't find my remote   lol
0	late night crew FTW!!! Where's my homie?
1	Following woman having lound phone rant on train about staff, someone shouted "Sack the bugger" - whole carriage cracked up 
0	I'd also like to see my family in Dorset. But they're in new Zealand. Mostly
1	thanks--glad to hear that you like them!
0	you are lucky!,I'm making novel..but anyway don't know why I write to u..u are not here 
1	well not exactly haha besides I love Shannon brown first, ariza second, Kobe third 
1	Hello sir.
1	So after some nice PMing it seems like Kelsey and I are in good terms again.
1	btw heard of you thru Brea Grant's site, so she deserves the credit 
0	yeh i know, but i swear i think i need new wrists  ahaa i haven't revised all of today, i'm stupid.. oh did u get my text? xD
1	*lights up life*
0	i hate lorraine and really didn't want howard to go
0	Unfortunately not  Featured Seller status offers preferred placement as a user and with all uploads.
0	I've got tonnes over here. Going to have to donate some I think!  I just can't eat any more!
1	We both share a love of caffaine, we value the good stuff...  Enjoy it, hunny. I'm heading home, weekend here I come... xxx
0	I am also very tired
1	Oops. Sorry. I got your conversation crossed with my conversation with
1	Well, I have nothing to do tomorrow at all except finish a take home exam. So spending the day is dreamland seems okay by me 
1	Good find (@unitedarabs). Enjoy yourselves & have a goodnight, sis! 
1	oh wonderful, mashaAllah!  which law school? yay  i'm so proud of you ))
1	gave ur sister a ride to drop her son off then to work.
1	Objectivism is stupid.
1	To be fair, it did take me an abnormally long time to realise! 
0	at like 2 am, I'm so tired 
0	hey I need to talk to you
0	hey sorry my msn got disconnected  I hope your finger feels better tomorrow! :-* night!
0	where are you hiding?
1	EVERYONE FOLLOW HER SHES LIKE THE CUTEST LIL THING IN BK I SWEAR TO GOD FOLLOW HER NOW PEOPLES
0	Poor Mavs. And Yao's out  Makes the Lakers' job easier. #Pity
1	  Have you read the one where Dan & Ror get turned into kids & spend Easter together?
1	But is still 12...
0	Haha I don't have a credit card   I wouldn't be able to pay it off hahahhahahaha. But, work it girl!
0	I found out I'm going to philly oon wednesday  so some other time!
1	You can count on that  Hows the moving going?
1	Wow, thanks  and you inspire me.. you and the rest of my fans are the reason why i'm here today!
1	oh oh oh! for extreme rules i want Punki's icons. A LOT OF Punki's icons  My loveee
0	Soo almost 3... and i've done absolutely nothing for HOURS.. thoug WWA stuff got done. Randy ignored my rp  I should pout.
1	 ahaha, no man. Hope you find it useful 
0	i know... i miss winamp
0	Are you sure? I'm worried  -hugs-
1	lol I like the rain  it's fun!
1	you're welcome sweets! Good to have u back! Love the pics!!
1	apparently she's married too!! So said!! Honestly some people are mental!! I must admit... It did make me laugh though.
0	I know how you feel.  reading offender case notes today made me want to cry about man's inhumanity to man
0	I'll be in Sac next weekend and every Friday/Sat after. I'm taking a summer school class  How often are you in Sac?
1	Hey! How are you?  XOXO
1	OMG so true...women have what men have and then some
0	lol, sounds awesome! I'm so ready for summer! Right now I just have projects and tests 
0	to shape it. I'm booked all day today and monday, so I can't really sit down and make this more detailed. 
1	How about we make a deal? ill sleep. if you lay by my side?  our little secret?
1	I love your vids
0	why don't u use twitpic? none of ur pics show up on my phone
0	yeaa  so it's pretty much bed rest for mee. What do u have planned for today?
1	ahh randomness.. ok i can live with that.. blergh away then
1	replying doesnt use up APIs. Only info downloaded from twitter uses them
0	i dont know i need newspaper for tiger lilly tho
1	so every1 on twitter can imagine what it'd b like 2 sleep with us hahaha...
1	awesome! Thx mom.
1	Thanks buddy!!
0	aww whats wrong
0	Aww sorry hear that...  what's wrong? :O
1	u welcome..again
1	WE LOVE YOU! lol  Hey....Again?
1	 nice, glad u like, its lovely ain't it 
1	ah that explains why no tweet backs to me lately  have u watched any of the E3 stuff? if ur able to?
1	trynna do laundry in my bldg...dont want ass hangin out just in case a neighbor  comes out
0	I ain't been up to much, working on a mixtape...gonna need somewhere to record, but my pc is down so I can't send any beats 
1	scene steve to the rescue
0	yeah i know that vid i watched this morning in JFK was sad actually
1	night.  Again.
1	That makes me think of my mother's rose garden when I was a child. thanks for the reminder  My wish: The Sunday pace Mon-Fri
0	there's a couple but i can't work out how to search for stuff?
1	Congrats. Justice is served.
1	Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip
0	i wanna ask, since i live in america, what is a wellie. i have no knowledge of this term  lol. belgium sounds exciting! 
1	I absolutely love that Man's album, fyi. 
1	in that case I'll seek to learn it
0	den tha erthw telika shmera poulaki...   isws na meinw to sabbato thes/niki.tha doume.etsi ki alliws tlm aurio apo konta!
0	aww.. that's sweet.. I miss U too..  need U close than ever..
0	Im feeling okay.. just a lil bit fuzzy..
1	thanks you kind sir
1	rub it in why don't you!  Hope you're having a great time with your sister.
0	oh and im not gonna get to see the streets either this summer
1	"The Pig" is two blocks from my house.  I frequent it often.  They have an old VW Beatle that has a snout and is pink.
0	Morning Rose!! Where were you last night? Missed you
1	hahaha awesome!! nice loophole
1	IKR? I ~love~ them. And my bff said I could wear them as my bridesmaid shoes   (whenever she gets hitched, lol)
0	probably a few weeks
0	noooo was tequila good??  i forced myself home becaue i knew it would strike off 2 days of work!!
1	HELLZZZ YEAHHH TEAM KEVIN ALL THE WAY ,  laser pointers are the shitttt, illegal shit  lmfao!! haha on the phone SUGARCOOKIE!
1	LOL. it's okay, that way there's no strange pressure on you & you can be you  Always enjoy life, never in a place of not.
1	Ooh what's gone on? I do love prostitute related news! Sounds like it's all going well hun
0	The truth can be dirty
1	 Hi!   Im ok. How u doin?
1	this is my favourite song at the moment. You can read the story behind it so easily  â™« http://blip.fm/~8agg6
0	No, there isn't a Chuck Norris Pez Dispenser, I'm sorry you've been misinformed 
0	she got hacked. she really wouldn't do this
0	yeah and say good bye to kermit
1	AHAHA, OMG. THEYRE MAKING ME WANNA GO OUT AND GET SOME HOT BITCH SUIT WITH DIFFERENT LAPELS  
0	...will try and visit and bring you grapes and flowers after my exams, though they dont finish till the 3rd  *virtual grapes*
0	It's the Oasis Sports Centre on Endell Street. Don't take any nice things though, my friend had their locker broken into 
1	it is already
1	who are you referring to, rose? do you mind? 
0	Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn't cut it anymore. 
0	Oh -laughs-  I think Nessie will be happy to see the new family, but I know deep down inside it won't be her Jake 
1	 Hello Rose ... did you know that when someone in the US and Taiwan point *UP* it's in opposite directions?  So what's UP Rose
1	It's not my puppy   Doing great
1	well twitter is very addictive  Me too im being pulled here LMAO
1	one of the reason.maybe.haha.actually, i'm so tired today :3 .how are you and Jared? 
1	Yes it does
0	you're not missing much  eject back, net not. less an hours sleep
0	 Wish we could go to Tortola again
1	Hehehe, you do that 
0	haha i'm back now coz it's finished  ...are you two drunk then??
0	heyy im good thanks..is julie ok? i cant translate your conversation so i dont know what she's saying :s but she seems upset
1	lol don't worry about it
0	Oooooooh.... I don't have the heart to do it...I'm a feiger dog...
1	Hello daughter  Welcome to Twitter!
0	Nooo work is back , its all over so soon 
1	hey gorgeouss!
1	i reads the news non..hehehe.. all about it di detik.com..   currently tuning out to
0	yes, too bad my culture & religion do not allow me to have one without marriage 
0	As a parent it must be extremely hard for you to cover Neda's video.  I want to be a Mum someday that video hits home hard.
1	C what they do 2 when your are off  TroyBarrett For my friend Anne in the BCK, http://bit.ly/sjkEw
1	Like your dress.
1	WW2 teach us how ugly the war is. Let's make the world the coolest place to live, play and also tweet... 
1	yeah, it looks beautiful,  esp on a clear sky...take a pict 
1	I love love love! M&S food shops, they do the most loveliest fruit & veg! yum. I hope you enjoyed your hair apt. 
1	just done it and it's killed my legs - phew shows how unfit I am - glad I don't live in a high rise flat on the top floor
1	cheeky! How is the quilting going? Dreary down South today and I am working like a good girl. Tonight staying in relaxing
1	: They are the beeest.  fucking amazing band. I've NEVER heard a better one. xx
1	yees. I'm glad he's not younger than me
1	my dghter says that's "free spirit" now, not hppie  #sustagchat
0	use your powers of persuasion to make them get it   Sorry for the inconvenience.
1	connecticut. is holding me hostage by default. But I'll see you next week at summer jam
0	it's not the first time Trump is on the show.
0	sounds good. i had a tahini and crisp sandwich. it was rubbish.
1	if you like to laugh..follow me..its just that simple
0	Can't you just pay a late fee maybe maybe?!
1	I hope you guys have a designated drunk driver
0	 I'm sad you're leaving today. I'll miss you!
1	Howdy Mizz lazy lol
0	Cuz it is plus the teachers suck donkey cock
1	good morning to you too
1	Good morning to you too!  (barely lol - it's 5:30am here)
1	it is! "International Delight" is the brand of them, if you get it where you are. They even have a mocha one. 
0	No just very short sleep
0	aww  thats not fun, you are not having a good day
1	that sounds like a fabulous plan!
1	Love it! I will now forever think of Red Lobster as "The Lob!" How were the biscuits? mmmm
0	Love things making me sick. xD I can't sleep til 5 shiz.
1	well next time then, next time. 
0	i fcuked up and celebrated a little too much over the winter time so i need to cut back during OUR birthday month.
1	u guys will be able to win dannys wet tshirt contest. u go girls  have fun!
0	Have fun...I am having lunch with Tomm
0	ah what a way to ruin my fun time on sunday lol.  stupid gym jdhfdjsfasg
1	can I please have your twitter name? You don't appear to be using it
1	I'm not pimpin you!!! Just using you as the hottest prom date!
1	thanks for the follow love! have a great day!
0	Should have stayed off Twitter! Completely forgot about apprentice
0	should have taken Coldwater Canyon...
1	should have the spring hill video done soon
0	should have tooken the weekend off still not fully recovered
0	should have went to Russell Peters on Sat
0	should have worn boots today
1	should i be concerned that the government (@georgiagov) is following me?  where are the tinfoil hats?
0	Should I be offended that all my FB adverts are about weight loss?
0	Should I buy a projector connecting thinger for the Macbook? I'm broke.
0	Should I get on Embry? I have no one to play with right now.
0	Should i give up on finding my wallet?  sigh*
0	should i go 4 a run or walk the dog? cant do both, she cant keep up 
0	should i go for a Blackberry Curve 8300 or a Blackberry Curve 8900 ???  i can't decide
0	should i go to my formal? i really don't know
0	Should I go? My school's 2hours away from home, so I'll probably stay at our condo. But there's absolutely no place like home. 
1	Should i hide away for a while and play games? Its tempting
1	should i hit up strokers tonigHt?? na ill pass on the big booty hoes
0	Should I im brian, or shouldn't I? God so indecisive. His SO hates me. 
1	Should i make a video about the Jonas Brothers . Like the JB idol  Or about ... Send me ideas people ! Im runing short and im not fred !
1	Should I make a whole bunch of Altador Cup graphics? Please reply with yes or no
1	Should I make my profile private or public? Cause there's this person/people who kept on following me.. but I kept on blocking them
1	should i make pizza or not? life is hard!!
1	Should I play frisbee this afternoon? I think so. Is my shoulder gonna pop out again? Possibly. Is that gonna stop me? No.
0	Should I really go for a three year contract and get an iphone... I wish they didn't bully everyone into ridiculously long contracts
1	Should I say goodnight or good morning?
0	Should I start on my homework? Naw. I want to go to sleep but its too early. Haha I'm bored! Where's jessica! Gesh I miss my bestie!
0	Should I stay up late to get work done or should I get up way too early tomorrow? Having a hard time keeping focused at the moment.
0	should i stay with a guy who hasnt even got enough money for petrol..or find someone that is a grown up
0	should i text him? should i? should i? should i?????
