1	That pretty much guarantees you'll never see it again.
1	hehehe, I am sure it's been done before! Have you seen www.thisiswhyyouarefat.com - some real winners on there!  waffle burgers!
1	yeah thats true and u can see Tiger be like "DAMNIT!" always exciting! hhaha and paul casey is tiight, he went to ASU! 
1	You got to see me!  Not epic fail?
0	i was going tonight, but you never wrote me back with the info  im sososo sad...
0	WUT? I AM NOT OKAY WITH THIS! i leave in 2 wks  come see me before i leave at least! c'monnnnn! dudeeeeee.
0	 almost done!!
0	Just messed around with the palm pre at the sprint store. Not that impressed
1	I enjoy the way mid-west peeps say Pop. Wish more peeps on West Coast said that!
1	Probably on ChuckTV.net.  It's not official from NBC yet, but it's pretty certain. #savechuck
0	i cant sleep either lol i cant sleep properly when im home alone
0	Thankyou! Hobbies? Such things have lapsed since having children  Watching TNG re-runs seems to be the nearest I get now ;)
0	hey! my sis and i are such huge fans! especially my sis. she tried sending a video to icarly.com but it couldn't load.
1	sounds delish. Bring me cheesecake pls  bon apetite
1	do you have to work during those two days or do you have some time to explore the place?
1	Thank you!
0	GAH.  Hope everything's alright!
0	Again, I am so so sorry this has happened. My heart is with you.  feel free to share thoughts to me if you like...
1	....and I'm ok with that
1	much obliged, Charlie 
1	Yup definitely worse..although we're not an island. Caithness is where John o Groats is...big skies, big water and rainbows 
0	oh why did you have to go and remind me
1	Just saying hello. I've been away, away, seems like forever. Who'da thunk I'd miss all y'all people I don't know at all? 
1	 this will last ya last 2 weeks. haha. and C even drew you a picture to put in the box.
0	and the one were they're singing together on stage.  i has no money, i'm an unemployed librarian 
1	I'm most likely going.
1	tweet-singing must be done more often...it spreads the love
0	unfortunatly no  my girls all went to freaking france for their french class. I should have taken french haha
0	i'm going to miss you too  why am i still awake?
0	 I'm so sorry you're sick!    I'm praying for you.  Get lots of rest!
0	timbre! I haven't been to timbre before! Wait. Am I invited  screw it. Self invite!
0	Hayfever is nastayy, I have it too right now  takes the fun out of going out & about, better darn wear off soon!
0	mals ae [2]
0	I really miss you
1	haha of course ; thats why i love twitter ; we can say our secret jokes anytime  poor nick; must be crazy ! Haha tweets
1	i didn't say there was anything wrroonng! i just said you were kids. it's okay to be kids
1	so excited to see you guys at #TheBigBounce . Your music has allowed me to grow so much as a performer. Love&gratitude
0	lol well I've been down here for a couple months and it's dead ass boring hahaha. N are you listenin to mine???
0	I did really like it.. very fun and creative.. just time consuming  But I love ya stuff.. very cute & variety!
0	Wow so cool it said you had other colors to but you didnt show
1	Both crappie and catfish are great there - - plus the lake has quite a bit more room to jet around on!
1	 you are so funny.
1	I got a letter wrong, and retweeted. The issue is in a previous tweet 
1	Not everyone has enough love for ALL the ladies in the world. They aren't you. Haha.
1	That's right. You have enough love for all.  I stand corrected.
