0	just hope he leaves soon. i have 1 coat paint he wants to do 2 coats with! then i can get my outfit  xx
0	morning girlie!! hows u? up to much today? the weathers crap here today  xx
1	morning gr8 day in the sky blue city
0	my sunday is abit boring really- i hate the rain!!!!  about about u hun? MISSED U!! xx
0	my sunday is abit boring really- i hate the rain!!!!  about about u hun? MISSED U!! xx http://tinyurl.com/p2z9x6
0	nahh she failed, she should pass next time tho, and i dont thik ill be bale to afford london or get the time off  hows you xx
0	oh wow cool!! i am yet to acquire a famous tweet.
0	so your 1 of us too!!!! i always thot u went to bed early chick.so annoying not bein able to sleep
0	yay can't wait hun! Had a laugh tonight shame you couldn't have sat with me  x
0	don't think so babe. can't afford it
1	Nice weather like this needs a bouncy castle.
0	I can't get comfy in this stupid hotel bed
0	KFTW's not home  Did you find out if tomorrow is okay for me to come round?
1	I think that's your only course of action, it's a matter of priorities 
1	a little light relief to break up the monotony
1	ah cheer up, its sunny 
1	he only played 4 songs in his set it was short but pretty good
1	juz order some  Dad's gonna love it for sure =]
1	Hahaha, but last night was fun? Glad you came out 
1	You're very welcome, honey! I hope it was a wonderful day 
1	haha yea i got mine last yr && now EVERY0NE has it! i was thinkin bout takin out, but ehh idk! im goood  how are you?
0	 okaayyy. then i'm about to goo. D:
1	Cool! I shall join you for a drink later
1	Excellent - I hope we cross over in Edinburgh at some point.
1	No problem - that's the plan
1	noted for future possible book-gazing; thank you for the knowledge.
1	That sounds lovely, It's BBQ for me this afternoon. Yay 
1	Yep, it's over, now there's a beautiful double rainbow. I did survive, it was quite exciting  Mum was more scared than me.
1	as long s it doesn't rain, the clouds will be a sweet effect!  Have a great shoot! 
0	yes, please be safe... 
0	quick ur gna lose
0	- sometimes LOL all the mess comes together and kinda kills my mind and I start doubting about every little shit lately
0	lol, well there goes any chance of getting in 
1	thanks, you too 
0	Unlucky I had to come back
0	oown, amor fica beeem 
0	aaawww bye NY... take care of ourself man. C u soon!
1	its gonna b hella weird comin 2 tha house and u not there drunk beatin up everybody! Lmao! Good Times
0	my cousin in s.a bought his wife a Porsche Cayenne 4 her bday, remind me again wat am i doing overseas? 
1	heh from this account too
0	unfortunately
0	 thats mean  is she still upset that im not into her like shes in to me?
1	HAAHHAHHAHA BITCHING ABOUT KEEF ON TWITTER. WHILST HE WAKES UP AND READS IT NOW. HAHAHAHAHAHHAHAAHA God, I love Twitter 
0	loooooved the blog, what a dipshit, how do you find them!! Lunch and sun were lovely, sorry not so sunny there 
1	thanks for the #followfriday love...
1	  Thanks!  I think it will go very well
0	Ooooh no good, sorry 
0	yeah.. rain till the weekend on the news here   Maui anyone? LOL
0	you just made a bad day worse  a Spurs fan GRRR!!!
0	oh, ok well they wanna do it a weekend I'm working so we'll see will have to switch with someone 
0	what did the vet say about sonny? i might have missed that tweet.
1	 We're friends!!!!  So happy
0	aww mama, hugs to bith of you and i hope she feels better soon 
0	haha no I was in the shower and missed him when he replied me
