0	i know, it was just me left here!!  xx
0	  Totally loved "Pushing Daisies,"  too.  Pretty much the only show I watched regularly this year.  
0	Mom and Dad moving - very hard on the kids, esp the boys, they miss Grandpa Mose  
0	what happened to you?? You are REALLY letting twitter-peeps down!!!
1	just left there  going to sleep a happy girl
1	touche Lisa. Things can always be worse. I'm shooting for better
0	 or her, I guess 
1	Either that or die laughing upon our first face to face..
1	I feel for you.  My 'rents understood clearly that you cannot get blood from a rock.  Or they were weary of trying, perhaps.  
1	Oh.   Thats so much a non-issue I didnt even think about it.    Lil' Will is totally misogynistic, I fear.
1	Oh.  Ok.  Let me know when you do.
0	oowww my little hopes were getting up!! how they have been dashed  sob sob hehe ok maybe not...
1	Your earring...
1	hope you bought 2!
1	Hi Ladies!  Have a wonderful time!!
1	Is it just you specifically, or a general rule? 
1	Thanks Lisa!  It wasn't as bad as I thought it would be.
1	Good luck to Grayson and Ian!!!
0	they are cooool. why are you so good at writing
1	thank you...I believe what we focus on is what we get...have a Fantastic Friday just because u deserve to  w00t!
1	thx for the props & u have a new listener  â™« http://blip.fm/~7quc9
1	Your welcome! Hope you enjoy your week ahead
0	Goodnight is not on the trending topics.  lol
0	That'd give me...30 mins to fail horribly at ping pong? And there aren't even red cups and tasty malt-based beverages...
1	if you figure out how to get streamer to work let me know
1	alot of fuun, you should join me  hehe
1	How do you know? You don't. It's when you most need your 'property poker' face.Tempted to say watch their nose
1	Well i certainly hope it doesnt fall out, Heres hoping you get blonder 
1	HAPPY SWEET SIXTEEN  sorry about earlier... <3 enjoy the day
1	thanks guys ill definitely try some of those options  #yeg -iers are so helpful!!!
1	Don't be jealous, just train hard!  My first marathon time was 4:53.  Not fast 
1	It was really, REALLY cool. It's Rumplestiltskin, only more mind-trippy. 
1	Congrats!! Good luck on editing!
1	Finished up "Hunted" today. Now I'm all caught up.  Have you seen the "New Moon" trailer??
0	I know the feeling!
1	Oh yeah, I've been doing that too. Best of luck 
1	play play play!
1	I'm going to one tonight
1	And am a witch!
0	Wanna talk about it ?
1	Yay! How does it look like?
0	wasn't able to  she's probably got hundreds of tweets so I understand..wow you did? I'm jealous! lol my friend harley did too..
0	KILIG UR IN COLLEGE NA! HEHE Sorry, i didn't see any of ur tweets e  Miss u olrdy 
0	Hello. <3 how are u
0	i hope your doing great! I, your friends, and california miss you!!! 
0	HAHA not tonight, I'm beeesy now 
1	both meetings went great!!   I hope that all is well with you and Elder T
0	jessica hall said it.
0	: haha I missed the most recent season  & I'm going to my aunts house for the week while my dad stepmom & sisters are here
0	I might just do that. Nickelodeon doesn't seem to show any of those shows anymore. I must be getting old
1	Walmart, Target, Kmart, JCPenney, Sears... just about anywhere that sells baby supplies sells the cloth diapers. 
0	It's raining a lot here today too
0	still no table mountain
