1	I'm hungry. And single.  heading to the golfing range soon.
1	i'm hungry. andd still super excited for blinkk!
0	I'm hungry. Apparently my "spill half of dinner on your shorts and the floor" diet has drawbacks beyond staining clothes.
0	im hungry. bored. and theres nothing on tv.
0	I'm hungry. But i can't eat yet
0	i'm hungry. i need mcdonald's like noooow.
1	i'm hungry. i want scrambled eggs again. my grandma always makes perfect scrambled eggs. my mum sucks at it. so i'll go make some myself!
0	I'm hungry. I wish I ate at Chowking before going home
1	I'm hungry. Lol. Will grab something to eat.
0	I'm hungry. Mr sainsburys isn't bringing my food until 3pm though  The cupboards are bare.
0	I'm hungry.. I forgot to buy food..
0	iM HUNGRY... i DiD WHAT AY MOTHER SHOULD DO.. i MADE SURE MY SON ATE... BUT NOW WHAT AM i GOiNG TO EAT???
0	I'm hungry... someone ate ALL the food
0	im hungry... yesterday was our anniversary (our 1st) and he didnt remember
0	im hungry......must resist urge 2 eat....photoshoot in 2 days  ....dammit ima go munch on a carrot lol
0	I'm hungry....high metabolism sucks. It doesn't help that I'm stuck in Portal right now.
1	I'm hungry...and I don't wanna get outta bed I just want to be lazy!
1	I'm hungry...I think I'm gonna eat french fries *-* Ahh yummy
1	I'm hungry...Soo i'm going to eat with my mom yeiiii
1	i'M HUNGRY...TiME TO MAKE SOME LUNCH
0	im hungry...very very hungry
0	im hungryy  .. its late to eattt arggg!!
0	I'm hungryyy. I wish I were in sg where I could just ask my mom/maid to easily buy chicken rice or hor fun for me.  YUM! Major miss
0	im hungryyyy   need more sushi
1	i'm hunry but you probably dont need to know that lol
0	I'm hurting from last night  I'm getting tooo old for this!
0	I'm hurting from yesterdays workout ...... ouch...ooh....and worried about next week
0	I'm hurting mahself n i just don't know what to do about it!!!!!!
0	im hurting.
0	IM HUUUUNNNNNGGGRRYYYYYYYYYYYY.somebody feed me
0	I'm idling now in LittleBigPlanet because playing Burnout Paradise made me want to go crash The Hangout. Too bad I've got no wheels.
0	Im ill  ...Have to go back to sleep.. zzZZzz
0	im ill  again!!  went 2 c GHOSTS OF GIRLFRIENDS PAST last night wid ma gorguzz m88 nadine! soo gr8 !! xxx
0	Im ill  and i have SO much food tech coursework to do. Grr.
1	im ill =( nt at skool  might nt b in all week
0	i'm ill, leave me alone. 
0	im ill,, ahh greatt 
0	I'm ill.  But... Sims 3 arrived!
0	I'm ill....i don't like that
1	IM IN 'S HOUSE
0	I'm in a bad mood today  Just hope my day off tommorrow will help a little??
1	I'm in a competition for YouTube subs with my pal(?)  Help me please?   http://youtube.com/outofmyelement (New vid soon!)
0	I'm in a confused state whether to implement a tab interface in the application currently i'm working in.
1	im in a dark theater "writing" a song with nick j who is rockin a faded egg plant shirt!
1	I'm in a door knocking war with my neighbors  we knock on their door...then go back into our rooms....and they do it back
1	I'm in a Fiona Apple mood today.
0	I'm in a foul mood
0	I'm in a full bus.... Crushed like sardine
1	I'm in a funny mood today. I even thought 'I love my boobs'. It's probably the weather
1	I'm in a good mood today  I actually feel motivated! Study, lunch with the Mutter and maybe some driving 
1	I'm in a good mood today, maybe it's the rain, the cold, the wind or just some other happy things 
0	i'm in a horrible mood
0	I'm in a horrible mood...I wanna roll up and go to sleep
1	I'm in a hot air ballooonn
1	I'm In a joke mood
0	im in a lot of pain  i just wanna leave work, get my perscriptions and go home. oh, and for you to care. is that too much to ask?
0	I'm in a lot of pain  this whole ankle being torn up is not really working for me. Ugh.
1	I'm in a mood for Styx today I guess:  another appropriate one   Sing for the Day ? http://blip.fm/~4j5um
1	im in a much better mood today than i was yesterday
0	I'm in a odd mood, who should i listen to? Who can cure a Sad.Mad.Confuse.Pissed.Tired [mood] lol. maybe i should keep drinking 
0	im in a pissed off mood.! grrr watch out. sorry i might snap. i feel so angry like im going to explode. i got mad at cj
0	I'm in a pretty bad mood and I have no damn idea why! Grr!
1	i'm in a reallllllly good mood
0	I'm in a really bad mood and just want to go to sleep but the girl on the topbunk won't stop moving and is texting soo loud. UGH!
0	I'm in a really bad mood, but i have no idea whyyyy 
0	I'm in a really bad mood. And everyone around me knows it - sorry guys.
1	I'm in a really good mood today. I melted my lipstick with vaseline and vanilla and it's awesome! Got more contest entries too.
0	I'm in a sticky situation..sorry I'm not down for being the girl on the side..
0	I'm in a time warp, listening to The Carter (The original) Weezy WTF happened to you? 
1	im in a tweeting mood!
0	I'm in airconditioned office drinking tea at the moment  Don't worry, I'll get more than my fair share of suffering on the bus home. 
1	I'm in AIT class joining twitter
0	i'm in an indian restaurant in makati, hoping to have a good meal. i'm not a big fan of spicy foods, actually. and curry. gross. 
1	I'm in Arizona and is in Los Angeles. FML! only 3 more days though
