0	Yikes...bad dream! I'm sacred to go back to sleep.
0	Yikes...he is pissed. i feel soooo bad!!! why do i feel like that was directed at me!!!!and not the kind of reply i would have picked
1	Yikes...I'm not quite sure what I've set up, but a blog mysteriously posted straight from my email. I'm glad there was no content.  
0	Yikes...thinking I might have the same thing..feeling much better today... ITS 34 DEGREES OUTSIDE! -
0	yikkkes! tornadoes in dyt and lancaster. ewww I hope nothing comes here
1	yin yang concert in a bit... panera first
0	up early had plans last nite with 3 different ppl and bailed out on everybody. I only wanted to be with him but as always he was workin
1	Up early- have to go shopping for mothers day. Gonna make her breakfast
0	Up early mad dnt feel to good  bout to go to sleep til Monday LOL jk wish that'll b the best sleep ever n the mean time lifetime time
0	up early missin my baby  but 2day will b a good day I can feel it. yes! (
0	Up early on a saturday. Much to do this weekend
0	Up early on a Saturday...headed to a periodontist appointment. *sigh
0	Up early on a Sunday morn. I almost killed a squirrel just now  ahhh
1	up early on a sunday to go do french project. then perhaps do some shopping and get a new phone?
0	Up early on my last saturday off!
1	Up early on Sat morn'! Bout to fix myself sum breakfast n then to Gym
0	Up early on the longest day of the year
1	Up early on this beautiful morning. Have a wonderful Saturday everyone!
0	Up EaRLy ProBaBLy GoT BouT 3 HoUrs Of sLeeP ToPs....MissInG Da Boo aLreaDy
1	Up early so washed and waxed the car. I'm sure the neighbours think I'm mad, I wash it nearly every week. 
0	UP EARLY STILL SICK  TRYNA GET BEDDA GOT WERK 2PM
1	Up early this morning, lovely day here. Perfect  for a wee bit shopping then a few beers 
1	Up early this morning, Or? 8 am isnt that early, but great day ahead 
0	Up early this morning. & kids at orienteering w/the scouts. Wanted to go, but my back made me sit this one out.  sigh...
0	Up early to drive back to NY. Best part...get to see family and celebrate my dad's b-day. Worst part...having to board Kona
0	Up early to drop daughter number one off at school for an Alton Towers trip... Hope the rain stops...
0	Up early to get ready for Ally's big b-day party. I guess my "no rain" dance did not work  No worries, we will have tons of fun anyway. "R
1	Up early to get the girls off to DC. Now it's time for a walk, breakfast out and a trip to market for some food. I'm unsupervised! 
1	Up early to go to breakfast with Tabetha
1	up early to take A and S out wake boarding and riding in the boat all day!! wooo then good food and family reunion later today
1	Up early to work on a house ... Walls where there were none, no walls where there were some 
0	Up early today - have to get three buses into work now it's summer vacation.
0	Up early today to a) finish project due 1 b) finish a project due at midnight c) study for midterm tomorrow Condensed semesters =
1	Up early today..will be tired later I am sure..have a meeting to go to this morning..Yeah!!   My life is just sooo exicting..LOL!!
0	up early trying to get back into a routine after 2 weeks of hols....
1	up early with a new attitude.
1	Up early with Livi after a great sleep!  Been working for a few hrs...almost done though
1	Up early with my babyy
0	Up early with my bf, he's really sick 
1	Up early, anxious as all hell...  Must start OCD packing everything in the world for the first tri evar...  
0	yine alÄ±ÅŸveriÅŸ yaptÄ±m  duramÄ±yorum. yakÄ±nda benim de confessions of a shopaholic diye filmimi yapÄ±caklar!
0	yipee updated my fb photos...that was fun...now to mt. st. helens of laundry...
1	Yipee! My black shoes are back in good shape and it's my free day tomorrow.
0	Yipeee last day of school before The Weekend. Then school again  my holiday doesnt start for about 4 weeks and i get 6 weeks off
1	yipeeee Kapitan Sino! Mama loves me, she paid for it, hahaha 
0	Yipes Trac has 35 new tickets this morning
0	Yipes, I'm hearing new Vine St entrance Zoo is really congested. Drury lot now closed to public.  http://tinyurl.com/omgjym
1	yipiiieee.. i got MU ticket, c'u my boss, huge 
1	yippe yi yay, mini sirloine burgerssss!!!  my sister & i keep singing that song, that commercial cracks me up! :]
1	yippee another sale!  http://bit.ly/12WD2l
0	Yippee!  Monday morning.  I think maybe I might have a bad case of the Mondays  ...
1	Yippee! Happy birthday to me
1	Yippeeee!!!!!! I just accepted an offer on the house I don't want to live in anymore!!!!  It gets me that much closer to my new home   (:
1	yippieeeee exams over  mohnishgs
1	Yippy!! I finally got a follower!! Now get the kids ready to go to the pool and have some lunch
1	Y'know - doing podcasts is one of the more enjoyable aspects of my life
1	y'know the usual, doopy do da stuff :') ohhh is funny 
